EXIT_CANDIDATE ts=1770974400000000 label=plan_trust_holds candidate=0 side=LONG entry=79.4804 close=79.7000 confirmation_score=0.1719 exit_decision_pressure=0.1404 plan_trust=0.7367 holding_stability=0.7439 intervention_fitness=0.0932 intervention_unfit_state=0.2860 exit_evidence=0.1145 current_r=1.2024 target_expectation_context=target_expectation_holds tp_reachability=0.6865 expectation_break_pressure=0.1738 expectation_hold_support=0.7320 target_recovery_potential=0.7193 target_recovery_momentum=0.4446 target_recovery_confirmation=0.6150 break_to_recovery_delta=0.6304 expectation_break_persistence=0.1281 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1770976800000000 label=plan_trust_holds candidate=0 side=LONG entry=79.4804 close=79.7900 confirmation_score=0.2051 exit_decision_pressure=0.2258 plan_trust=0.7628 holding_stability=0.7766 intervention_fitness=0.1509 intervention_unfit_state=0.3070 exit_evidence=0.1886 current_r=1.6953 target_expectation_context=target_expectation_holds tp_reachability=0.7054 expectation_break_pressure=0.2092 expectation_hold_support=0.7497 target_recovery_potential=0.8253 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4398 break_to_recovery_delta=0.4570 expectation_break_persistence=0.1416 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1770980400000000 label=plan_trust_holds candidate=0 side=LONG entry=80.1600 close=80.2700 confirmation_score=0.2750 exit_decision_pressure=0.2436 plan_trust=0.6070 holding_stability=0.5757 intervention_fitness=0.1555 intervention_unfit_state=0.3642 exit_evidence=0.2038 current_r=0.3494 target_expectation_context=target_expectation_holds tp_reachability=0.5788 expectation_break_pressure=0.2651 expectation_hold_support=0.6135 target_recovery_potential=0.7262 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3951 break_to_recovery_delta=0.3951 expectation_break_persistence=0.1921 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1770994200000000 label=plan_trust_holds candidate=0 side=LONG entry=80.9930 close=81.3600 confirmation_score=0.2923 exit_decision_pressure=0.2782 plan_trust=0.6113 holding_stability=0.5849 intervention_fitness=0.1751 intervention_unfit_state=0.3638 exit_evidence=0.2293 current_r=0.5255 target_expectation_context=target_expectation_holds tp_reachability=0.5816 expectation_break_pressure=0.2725 expectation_hold_support=0.6025 target_recovery_potential=0.7320 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3889 break_to_recovery_delta=0.3806 expectation_break_persistence=0.1937 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771003200000000 label=plan_trust_holds candidate=0 side=LONG entry=84.0422 close=84.3200 confirmation_score=0.2171 exit_decision_pressure=0.1439 plan_trust=0.5969 holding_stability=0.6480 intervention_fitness=0.0964 intervention_unfit_state=0.2977 exit_evidence=0.1196 current_r=0.7792 target_expectation_context=target_expectation_holds tp_reachability=0.6038 expectation_break_pressure=0.2200 expectation_hold_support=0.6140 target_recovery_potential=0.2809 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3040 break_to_recovery_delta=0.3814 expectation_break_persistence=0.1682 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771005600000000 label=plan_trust_holds candidate=0 side=LONG entry=84.0422 close=84.6500 confirmation_score=0.1567 exit_decision_pressure=0.1035 plan_trust=0.6975 holding_stability=0.7878 intervention_fitness=0.0699 intervention_unfit_state=0.2675 exit_evidence=0.0846 current_r=1.7046 target_expectation_context=target_expectation_holds tp_reachability=0.7175 expectation_break_pressure=0.1655 expectation_hold_support=0.7173 target_recovery_potential=0.6491 target_recovery_momentum=0.6731 target_recovery_confirmation=0.6910 break_to_recovery_delta=0.6976 expectation_break_persistence=0.1221 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771022700000000 label=plan_trust_holds candidate=0 side=SHORT entry=84.6015 close=84.6300 confirmation_score=0.3173 exit_decision_pressure=0.2644 plan_trust=0.5617 holding_stability=0.5191 intervention_fitness=0.1855 intervention_unfit_state=0.3873 exit_evidence=0.2479 current_r=-0.1476 target_expectation_context=target_pullback_observe tp_reachability=0.5161 expectation_break_pressure=0.3153 expectation_hold_support=0.5440 target_recovery_potential=0.2421 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2825 break_to_recovery_delta=0.3481 expectation_break_persistence=0.2227 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771025700000000 label=plan_trust_holds candidate=0 side=SHORT entry=84.6015 close=84.2500 confirmation_score=0.2027 exit_decision_pressure=0.1695 plan_trust=0.6829 holding_stability=0.7578 intervention_fitness=0.1082 intervention_unfit_state=0.3183 exit_evidence=0.1364 current_r=1.8195 target_expectation_context=target_expectation_holds tp_reachability=0.6708 expectation_break_pressure=0.1992 expectation_hold_support=0.6843 target_recovery_potential=0.6564 target_recovery_momentum=0.9747 target_recovery_confirmation=0.8153 break_to_recovery_delta=0.7994 expectation_break_persistence=0.1443 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771029000000000 label=exit_pressure_unfit_observe candidate=0 side=SHORT entry=84.6015 close=84.7100 confirmation_score=0.5527 exit_decision_pressure=0.6288 plan_trust=0.4218 holding_stability=0.3535 intervention_fitness=0.3973 intervention_unfit_state=0.5172 exit_evidence=0.5984 current_r=-0.5618 target_expectation_context=expectation_break_observe tp_reachability=0.3522 expectation_break_pressure=0.6207 expectation_hold_support=0.3878 target_recovery_potential=0.5254 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2701 break_to_recovery_delta=0.2472 expectation_break_persistence=0.4745 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771046400000000 label=exit_candidate_observe candidate=1 side=SHORT entry=84.8231 close=85.0000 confirmation_score=0.5743 exit_decision_pressure=0.6157 plan_trust=0.4380 holding_stability=0.3691 intervention_fitness=0.4267 intervention_unfit_state=0.5129 exit_evidence=0.6401 current_r=-0.9147 target_expectation_context=expectation_break_observe tp_reachability=0.3487 expectation_break_pressure=0.6676 expectation_hold_support=0.3797 target_recovery_potential=0.3560 target_recovery_momentum=0.0000 target_recovery_confirmation=0.2152 break_to_recovery_delta=0.2288 expectation_break_persistence=0.5876 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771056900000000 label=plan_trust_holds candidate=0 side=LONG entry=85.3200 close=85.7600 confirmation_score=0.1649 exit_decision_pressure=0.1245 plan_trust=0.7346 holding_stability=0.7511 intervention_fitness=0.0830 intervention_unfit_state=0.2817 exit_evidence=0.1016 current_r=1.2357 target_expectation_context=target_expectation_holds tp_reachability=0.7028 expectation_break_pressure=0.1638 expectation_hold_support=0.7443 target_recovery_potential=0.7211 target_recovery_momentum=0.5708 target_recovery_confirmation=0.6745 break_to_recovery_delta=0.6879 expectation_break_persistence=0.1162 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771068900000000 label=plan_trust_holds candidate=0 side=LONG entry=86.4400 close=86.6600 confirmation_score=0.2766 exit_decision_pressure=0.2338 plan_trust=0.6024 holding_stability=0.5736 intervention_fitness=0.1584 intervention_unfit_state=0.3656 exit_evidence=0.2077 current_r=0.3309 target_expectation_context=target_expectation_holds tp_reachability=0.5765 expectation_break_pressure=0.2554 expectation_hold_support=0.6201 target_recovery_potential=0.7076 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3928 break_to_recovery_delta=0.4014 expectation_break_persistence=0.1817 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771083900000000 label=plan_trust_holds candidate=0 side=LONG entry=87.3700 close=87.4900 confirmation_score=0.2213 exit_decision_pressure=0.1848 plan_trust=0.7027 holding_stability=0.6329 intervention_fitness=0.1199 intervention_unfit_state=0.3200 exit_evidence=0.1514 current_r=0.2725 target_expectation_context=target_expectation_holds tp_reachability=0.6621 expectation_break_pressure=0.2047 expectation_hold_support=0.6859 target_recovery_potential=0.6663 target_recovery_momentum=0.4375 target_recovery_confirmation=0.6003 break_to_recovery_delta=0.6085 expectation_break_persistence=0.1544 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771086300000000 label=plan_trust_holds candidate=0 side=LONG entry=87.3700 close=87.3800 confirmation_score=0.2763 exit_decision_pressure=0.2469 plan_trust=0.6425 holding_stability=0.5642 intervention_fitness=0.1548 intervention_unfit_state=0.3665 exit_evidence=0.2032 current_r=0.0227 target_expectation_context=target_expectation_holds tp_reachability=0.5956 expectation_break_pressure=0.2562 expectation_hold_support=0.6134 target_recovery_potential=0.6074 target_recovery_momentum=0.6405 target_recovery_confirmation=0.6601 break_to_recovery_delta=0.6478 expectation_break_persistence=0.1930 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771109700000000 label=plan_trust_holds candidate=0 side=LONG entry=88.5600 close=88.5000 confirmation_score=0.2896 exit_decision_pressure=0.2412 plan_trust=0.5815 holding_stability=0.5306 intervention_fitness=0.1594 intervention_unfit_state=0.3851 exit_evidence=0.2127 current_r=-0.1308 target_expectation_context=target_pullback_observe tp_reachability=0.5414 expectation_break_pressure=0.2973 expectation_hold_support=0.5799 target_recovery_potential=0.6300 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3693 break_to_recovery_delta=0.3775 expectation_break_persistence=0.2110 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771133700000000 label=plan_trust_holds candidate=0 side=LONG entry=89.1100 close=89.5000 confirmation_score=0.1796 exit_decision_pressure=0.1316 plan_trust=0.7028 holding_stability=0.6963 intervention_fitness=0.0878 intervention_unfit_state=0.2883 exit_evidence=0.1081 current_r=0.7994 target_expectation_context=target_expectation_holds tp_reachability=0.6902 expectation_break_pressure=0.1763 expectation_hold_support=0.7148 target_recovery_potential=0.7544 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4225 break_to_recovery_delta=0.4446 expectation_break_persistence=0.1291 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771155600000000 label=plan_trust_holds candidate=0 side=SHORT entry=89.4649 close=89.2600 confirmation_score=0.2007 exit_decision_pressure=0.1695 plan_trust=0.7036 holding_stability=0.6969 intervention_fitness=0.1096 intervention_unfit_state=0.3231 exit_evidence=0.1387 current_r=1.0049 target_expectation_context=target_expectation_holds tp_reachability=0.6579 expectation_break_pressure=0.1984 expectation_hold_support=0.7016 target_recovery_potential=0.7443 target_recovery_momentum=0.0174 target_recovery_confirmation=0.4215 break_to_recovery_delta=0.4437 expectation_break_persistence=0.1451 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771158600000000 label=exit_pressure_unfit_observe candidate=0 side=SHORT entry=89.4649 close=89.5000 confirmation_score=0.5432 exit_decision_pressure=0.6275 plan_trust=0.4267 holding_stability=0.3540 intervention_fitness=0.3876 intervention_unfit_state=0.5173 exit_evidence=0.5839 current_r=-0.1722 target_expectation_context=target_unclear_observe tp_reachability=0.3613 expectation_break_pressure=0.5309 expectation_hold_support=0.4070 target_recovery_potential=0.6349 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3136 break_to_recovery_delta=0.2704 expectation_break_persistence=0.3338 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771184400000000 label=plan_trust_holds candidate=0 side=SHORT entry=85.6900 close=85.3100 confirmation_score=0.1887 exit_decision_pressure=0.1469 plan_trust=0.7071 holding_stability=0.6924 intervention_fitness=0.0954 intervention_unfit_state=0.3097 exit_evidence=0.1195 current_r=0.8522 target_expectation_context=target_expectation_holds tp_reachability=0.7138 expectation_break_pressure=0.1782 expectation_hold_support=0.7213 target_recovery_potential=0.3368 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3479 break_to_recovery_delta=0.4444 expectation_break_persistence=0.1281 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771195500000000 label=plan_trust_holds candidate=0 side=LONG entry=86.4800 close=86.5300 confirmation_score=0.2219 exit_decision_pressure=0.1861 plan_trust=0.7029 holding_stability=0.6202 intervention_fitness=0.1203 intervention_unfit_state=0.3307 exit_evidence=0.1533 current_r=0.1608 target_expectation_context=target_expectation_holds tp_reachability=0.6665 expectation_break_pressure=0.2068 expectation_hold_support=0.6889 target_recovery_potential=0.7110 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4182 break_to_recovery_delta=0.4383 expectation_break_persistence=0.1578 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771215000000000 label=plan_trust_holds candidate=0 side=SHORT entry=85.1900 close=85.3800 confirmation_score=0.4219 exit_decision_pressure=0.4352 plan_trust=0.5567 holding_stability=0.4687 intervention_fitness=0.3000 intervention_unfit_state=0.4282 exit_evidence=0.4158 current_r=-0.6235 target_expectation_context=target_watch tp_reachability=0.4686 expectation_break_pressure=0.4958 expectation_hold_support=0.5067 target_recovery_potential=0.5142 target_recovery_momentum=0.0914 target_recovery_confirmation=0.3571 break_to_recovery_delta=0.3527 expectation_break_persistence=0.2961 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771255800000000 label=plan_trust_holds candidate=0 side=SHORT entry=84.0360 close=82.6900 confirmation_score=0.2003 exit_decision_pressure=0.1904 plan_trust=0.7293 holding_stability=0.7761 intervention_fitness=0.1228 intervention_unfit_state=0.3000 exit_evidence=0.1526 current_r=2.5067 target_expectation_context=target_expectation_holds tp_reachability=0.7761 expectation_break_pressure=0.1792 expectation_hold_support=0.7373 target_recovery_potential=0.7005 target_recovery_momentum=0.5925 target_recovery_confirmation=0.6689 break_to_recovery_delta=0.6669 expectation_break_persistence=0.1173 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771266300000000 label=plan_trust_holds candidate=0 side=LONG entry=84.3400 close=84.8300 confirmation_score=0.2220 exit_decision_pressure=0.1890 plan_trust=0.6585 holding_stability=0.6641 intervention_fitness=0.1223 intervention_unfit_state=0.3329 exit_evidence=0.1561 current_r=0.9061 target_expectation_context=target_expectation_holds tp_reachability=0.6650 expectation_break_pressure=0.2146 expectation_hold_support=0.6789 target_recovery_potential=0.7628 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4113 break_to_recovery_delta=0.4205 expectation_break_persistence=0.1493 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771273800000000 label=plan_trust_holds candidate=0 side=LONG entry=84.6985 close=85.1100 confirmation_score=0.1809 exit_decision_pressure=0.1550 plan_trust=0.7782 holding_stability=0.7486 intervention_fitness=0.1015 intervention_unfit_state=0.2915 exit_evidence=0.1253 current_r=1.0752 target_expectation_context=target_expectation_holds tp_reachability=0.7443 expectation_break_pressure=0.1632 expectation_hold_support=0.7622 target_recovery_potential=0.7535 target_recovery_momentum=0.2559 target_recovery_confirmation=0.5475 break_to_recovery_delta=0.5672 expectation_break_persistence=0.1169 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771276200000000 label=plan_trust_holds candidate=0 side=LONG entry=84.6985 close=85.5400 confirmation_score=0.1310 exit_decision_pressure=0.1362 plan_trust=0.8780 holding_stability=0.8594 intervention_fitness=0.0900 intervention_unfit_state=0.2676 exit_evidence=0.1090 current_r=2.1987 target_expectation_context=target_expectation_holds tp_reachability=0.8694 expectation_break_pressure=0.1163 expectation_hold_support=0.8680 target_recovery_potential=0.8385 target_recovery_momentum=0.7062 target_recovery_confirmation=0.7893 break_to_recovery_delta=0.7983 expectation_break_persistence=0.0732 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771322400000000 label=plan_trust_holds candidate=0 side=SHORT entry=85.8300 close=85.9300 confirmation_score=0.3507 exit_decision_pressure=0.3191 plan_trust=0.5620 holding_stability=0.5008 intervention_fitness=0.2154 intervention_unfit_state=0.4113 exit_evidence=0.2940 current_r=-0.3631 target_expectation_context=target_pullback_observe tp_reachability=0.5124 expectation_break_pressure=0.3853 expectation_hold_support=0.5305 target_recovery_potential=0.5028 target_recovery_momentum=0.0876 target_recovery_confirmation=0.3632 break_to_recovery_delta=0.3687 expectation_break_persistence=0.2517 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771332600000000 label=plan_trust_holds candidate=0 side=SHORT entry=85.1900 close=84.9600 confirmation_score=0.2487 exit_decision_pressure=0.2630 plan_trust=0.7288 holding_stability=0.6999 intervention_fitness=0.1743 intervention_unfit_state=0.3244 exit_evidence=0.2209 current_r=1.1201 target_expectation_context=target_expectation_holds tp_reachability=0.6551 expectation_break_pressure=0.2423 expectation_hold_support=0.7039 target_recovery_potential=0.3934 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3512 break_to_recovery_delta=0.4349 expectation_break_persistence=0.1655 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771335000000000 label=plan_trust_holds candidate=0 side=SHORT entry=85.1900 close=85.0000 confirmation_score=0.4382 exit_decision_pressure=0.5229 plan_trust=0.5733 holding_stability=0.5399 intervention_fitness=0.3312 intervention_unfit_state=0.4222 exit_evidence=0.4565 current_r=0.9253 target_expectation_context=target_watch tp_reachability=0.4889 expectation_break_pressure=0.4076 expectation_hold_support=0.5364 target_recovery_potential=0.6644 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3503 break_to_recovery_delta=0.3361 expectation_break_persistence=0.2625 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771374300000000 label=plan_trust_holds candidate=0 side=LONG entry=85.2910 close=85.2000 confirmation_score=0.3886 exit_decision_pressure=0.3849 plan_trust=0.5591 holding_stability=0.4940 intervention_fitness=0.2659 intervention_unfit_state=0.3834 exit_evidence=0.3541 current_r=-0.4780 target_expectation_context=target_watch tp_reachability=0.4954 expectation_break_pressure=0.4419 expectation_hold_support=0.5096 target_recovery_potential=0.5171 target_recovery_momentum=0.3075 target_recovery_confirmation=0.4575 break_to_recovery_delta=0.4396 expectation_break_persistence=0.2772 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771392000000000 label=plan_trust_holds candidate=0 side=LONG entry=85.1800 close=85.1900 confirmation_score=0.3457 exit_decision_pressure=0.3099 plan_trust=0.5354 holding_stability=0.4923 intervention_fitness=0.1887 intervention_unfit_state=0.4270 exit_evidence=0.2613 current_r=0.0380 target_expectation_context=target_pullback_observe tp_reachability=0.5194 expectation_break_pressure=0.3135 expectation_hold_support=0.5313 target_recovery_potential=0.5802 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3458 break_to_recovery_delta=0.3449 expectation_break_persistence=0.2287 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771414800000000 label=plan_trust_holds candidate=0 side=SHORT entry=83.7200 close=83.3400 confirmation_score=0.2318 exit_decision_pressure=0.1476 plan_trust=0.5869 holding_stability=0.5854 intervention_fitness=0.0911 intervention_unfit_state=0.3598 exit_evidence=0.1189 current_r=0.3468 target_expectation_context=target_expectation_holds tp_reachability=0.6605 expectation_break_pressure=0.2043 expectation_hold_support=0.6437 target_recovery_potential=0.5975 target_recovery_momentum=0.3834 target_recovery_confirmation=0.5446 break_to_recovery_delta=0.5572 expectation_break_persistence=0.1458 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771438500000000 label=plan_trust_holds candidate=0 side=SHORT entry=82.2064 close=81.8100 confirmation_score=0.2198 exit_decision_pressure=0.2452 plan_trust=0.7649 holding_stability=0.7734 intervention_fitness=0.1582 intervention_unfit_state=0.3184 exit_evidence=0.1995 current_r=2.1024 target_expectation_context=target_expectation_holds tp_reachability=0.7368 expectation_break_pressure=0.2049 expectation_hold_support=0.7430 target_recovery_potential=0.6955 target_recovery_momentum=1.0000 target_recovery_confirmation=0.8553 break_to_recovery_delta=0.8426 expectation_break_persistence=0.1375 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771455300000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.4600 confirmation_score=0.2423 exit_decision_pressure=0.1953 plan_trust=0.6412 holding_stability=0.5938 intervention_fitness=0.1244 intervention_unfit_state=0.3402 exit_evidence=0.1597 current_r=0.2095 target_expectation_context=target_expectation_holds tp_reachability=0.6065 expectation_break_pressure=0.2266 expectation_hold_support=0.6361 target_recovery_potential=0.6706 target_recovery_momentum=0.0000 target_recovery_confirmation=0.3932 break_to_recovery_delta=0.4083 expectation_break_persistence=0.1725 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771458900000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.6100 confirmation_score=0.2240 exit_decision_pressure=0.2033 plan_trust=0.7170 holding_stability=0.6976 intervention_fitness=0.1290 intervention_unfit_state=0.3279 exit_evidence=0.1640 current_r=1.0153 target_expectation_context=target_expectation_holds tp_reachability=0.6787 expectation_break_pressure=0.2034 expectation_hold_support=0.6964 target_recovery_potential=0.7066 target_recovery_momentum=0.1224 target_recovery_confirmation=0.4614 break_to_recovery_delta=0.4765 expectation_break_persistence=0.1477 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771462200000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.5300 confirmation_score=0.3601 exit_decision_pressure=0.3633 plan_trust=0.5717 holding_stability=0.5467 intervention_fitness=0.2343 intervention_unfit_state=0.4183 exit_evidence=0.3218 current_r=0.5856 target_expectation_context=target_pullback_observe tp_reachability=0.5283 expectation_break_pressure=0.3276 expectation_hold_support=0.5546 target_recovery_potential=0.6748 target_recovery_momentum=0.0687 target_recovery_confirmation=0.3921 break_to_recovery_delta=0.3780 expectation_break_persistence=0.2264 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771464600000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.8200 confirmation_score=0.3093 exit_decision_pressure=0.3549 plan_trust=0.6749 holding_stability=0.7010 intervention_fitness=0.2256 intervention_unfit_state=0.3877 exit_evidence=0.3016 current_r=2.1436 target_expectation_context=target_expectation_holds tp_reachability=0.6261 expectation_break_pressure=0.2927 expectation_hold_support=0.6555 target_recovery_potential=0.6713 target_recovery_momentum=0.5844 target_recovery_confirmation=0.6410 break_to_recovery_delta=0.6300 expectation_break_persistence=0.1909 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771467000000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.9000 confirmation_score=0.2989 exit_decision_pressure=0.3303 plan_trust=0.6737 holding_stability=0.7053 intervention_fitness=0.2148 intervention_unfit_state=0.3913 exit_evidence=0.2880 current_r=2.5734 target_expectation_context=target_expectation_holds tp_reachability=0.6403 expectation_break_pressure=0.2776 expectation_hold_support=0.6624 target_recovery_potential=0.7951 target_recovery_momentum=0.0000 target_recovery_confirmation=0.4043 break_to_recovery_delta=0.3988 expectation_break_persistence=0.1808 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771470600000000 label=exit_pressure_unfit_observe candidate=0 side=LONG entry=81.4210 close=81.5500 confirmation_score=0.4942 exit_decision_pressure=0.5803 plan_trust=0.4976 holding_stability=0.4587 intervention_fitness=0.3501 intervention_unfit_state=0.5175 exit_evidence=0.5275 current_r=0.6930 target_expectation_context=target_watch tp_reachability=0.4330 expectation_break_pressure=0.4595 expectation_hold_support=0.4730 target_recovery_potential=0.6094 target_recovery_momentum=0.0047 target_recovery_confirmation=0.3259 break_to_recovery_delta=0.3039 expectation_break_persistence=0.2966 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771473000000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.7000 confirmation_score=0.4440 exit_decision_pressure=0.5334 plan_trust=0.5673 holding_stability=0.5752 intervention_fitness=0.3358 intervention_unfit_state=0.4893 exit_evidence=0.4925 current_r=1.4989 target_expectation_context=target_watch tp_reachability=0.4960 expectation_break_pressure=0.4158 expectation_hold_support=0.5365 target_recovery_potential=0.6148 target_recovery_momentum=0.1510 target_recovery_confirmation=0.4000 break_to_recovery_delta=0.3872 expectation_break_persistence=0.2640 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771475400000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.7700 confirmation_score=0.4162 exit_decision_pressure=0.4905 plan_trust=0.5788 holding_stability=0.6143 intervention_fitness=0.3145 intervention_unfit_state=0.4778 exit_evidence=0.4562 current_r=1.8749 target_expectation_context=target_watch tp_reachability=0.5237 expectation_break_pressure=0.3877 expectation_hold_support=0.5600 target_recovery_potential=0.6446 target_recovery_momentum=0.2115 target_recovery_confirmation=0.4371 break_to_recovery_delta=0.4230 expectation_break_persistence=0.2467 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771479300000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=81.7000 confirmation_score=0.4445 exit_decision_pressure=0.5284 plan_trust=0.5585 holding_stability=0.5720 intervention_fitness=0.3302 intervention_unfit_state=0.4939 exit_evidence=0.4863 current_r=1.4989 target_expectation_context=target_watch tp_reachability=0.4931 expectation_break_pressure=0.4171 expectation_hold_support=0.5291 target_recovery_potential=0.6161 target_recovery_momentum=0.3288 target_recovery_confirmation=0.4760 break_to_recovery_delta=0.4528 expectation_break_persistence=0.2678 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771481700000000 label=plan_trust_holds candidate=0 side=LONG entry=81.4210 close=82.3700 confirmation_score=0.2123 exit_decision_pressure=0.2162 plan_trust=0.7802 holding_stability=0.7797 intervention_fitness=0.1329 intervention_unfit_state=0.3709 exit_evidence=0.1751 current_r=5.0984 target_expectation_context=target_expectation_holds tp_reachability=0.8082 expectation_break_pressure=0.1859 expectation_hold_support=0.7781 target_recovery_potential=0.8148 target_recovery_momentum=0.1798 target_recovery_confirmation=0.5207 break_to_recovery_delta=0.5284 expectation_break_persistence=0.1204 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
EXIT_CANDIDATE ts=1771487100000000 label=plan_trust_holds candidate=0 side=LONG entry=82.2200 close=82.3400 confirmation_score=0.3218 exit_decision_pressure=0.3276 plan_trust=0.6073 holding_stability=0.5744 intervention_fitness=0.2077 intervention_unfit_state=0.3736 exit_evidence=0.2743 current_r=0.5526 target_expectation_context=target_expectation_holds tp_reachability=0.5554 expectation_break_pressure=0.3052 expectation_hold_support=0.5924 target_recovery_potential=0.6582 target_recovery_momentum=0.4111 target_recovery_confirmation=0.5558 break_to_recovery_delta=0.5416 expectation_break_persistence=0.2125 deep_pullback_recovery_watch=0 recovery_after_break_watch=0
